
1639863000000,46822.57000000,46858.45000000,46814.93000000,46838.48000000,8.45712000,1639863059999,396124.45546720,414,4.90775000,229873.74192170,0
1639863060000,46838.47000000,46852.47000000,46827.56000000,46840.92000000,6.65816000,1639863119999,311865.78635930,374,2.58551000,121102.72606460,0
1639863120000,46840.89000000,46896.47000000,46840.89000000,46896.47000000,9.93927000,1639863179999,465857.99551240,455,6.62359000,310459.10590930,0
1639863180000,46896.47000000,46896.47000000,46865.90000000,46867.72000000,9.94316000,1639863239999,466156.94301890,364,3.99048000,187079.02997280,0
1639863240000,46867.72000000,46912.36000000,46867.72000000,46898.51000000,18.09992000,1639863299999,848739.77085540,410,14.95916000,701480.80682540,0
1639863300000,46898.51000000,46908.63000000,46876.92000000,46899.19000000,21.63059000,1639863359999,1014380.01802890,501,18.69567000,876738.73736840,0
1639863360000,46899.18000000,46928.56000000,46884.28000000,46888.19000000,19.92554000,1639863419999,934644.39397780,507,6.66556000,312651.54946770,0
1639863420000,46888.20000000,46912.35000000,46888.19000000,46904.81000000,7.90949000,1639863479999,370991.64231130,389,3.40383000,159645.09146200,0
1639863480000,46904.81000000,46904.81000000,46877.22000000,46880.79000000,6.23415000,1639863539999,292325.45551690,390,2.47224000,115920.08410240,0
1639863540000,46880.79000000,46909.09000000,46872.03000000,46898.15000000,6.40710000,1639863599999,300469.66047140,351,3.67785000,172470.70507810,0
1639863600000,46898.15000000,46980.00000000,46894.15000000,46973.44000000,16.23747000,1639863659999,762076.13014050,785,10.41592000,488802.43019580,0
1639863660000,46973.43000000,46973.44000000,46936.77000000,46953.64000000,12.38536000,1639863719999,581519.01967830,446,5.25544000,246744.04721680,0
1639863720000,46953.64000000,46968.13000000,46927.23000000,46927.23000000,9.53740000,1639863779999,447760.73610590,403,5.82298000,273388.26994800,0
1639863780000,46927.23000000,46947.16000000,46924.99000000,46927.39000000,8.77027000,1639863839999,411608.10443920,396,5.68785000,266943.43107470,0
1639863840000,46927.39000000,46928.79000000,46900.00000000,46900.00000000,8.23024000,1639863899999,386170.82808880,327,4.23781000,198856.31702080,0
1639863900000,46900.00000000,46900.78000000,46876.98000000,46887.24000000,8.99187000,1639863959999,421635.57291870,476,4.99790000,234343.56661140,0
1639863960000,46887.24000000,46913.97000000,46887.24000000,46906.30000000,8.66887000,1639864019999,406593.66632820,383,5.51784000,258795.25574370,0
